address,checkins,city,country,created,distance,group_id,group_photo,icon,latitude,longitude,pid,place_id,title,type,updated,description,geocoded,kind,lat,lng,precision,request,response_status,dist,xcoord,ycoord
"Исаакиевская пл., 1",333,,,1379752718,37,,,https://vk.com/images/places/place.png,59.934033,30.302875,6491962,6491962,"ЦВЗ ""Манеж""",21,1516212243,"Санкт-Петербург, Россия","Санкт-Петербург, Исаакиевская площадь, 1",house,30.303292,59.93424,exact,"Санкт-Петербург, Исаакиевская пл., 1",OK,0.000465551286114902,349313.17124032,6647157.55384292
Сенатская площадь 3,97,,,1378108147,171,,,https://vk.com/images/places/place.png,59.935244,30.302907,6341599,6341599,Президентская библиотека,21,1514569707,"Санкт-Петербург, Россия","Санкт-Петербург, Сенатская площадь, 3",house,30.302223,59.935088,exact,"Санкт-Петербург, Сенатская площадь 3",OK,0.000701563967150162,349257.308686407,6647254.3751489
Исаакиевская площадь 4,82,,,1443112582,189,,,https://vk.com/images/places/place.png,59.934096,30.306048,12964106,12964106,Исаакиевский собор колоннада,21,1516447273,"Санкт-Петербург, Россия","Санкт-Петербург, Исаакиевская площадь, 4",house,30.306274,59.934069,exact,"Санкт-Петербург, Исаакиевская площадь 4",OK,0.000227607117637343,349478.963425874,6647131.73447831
Сенатская площадь,12,,,1500321545,213,,,https://vk.com/images/places/place.png,59.935608,30.302272,18624124,18624124,"Санкт-петербург, Сенатская площадь",21,1515091542,"Санкт-Петербург, Россия","Санкт-Петербург, Сенатская площадь",street,30.302286,59.936453,street,"Санкт-Петербург, Сенатская площадь",not exact precison,0.000845115968371783,349267.023338929,6647406.16316762
Вознесенский пр.1,297,,,1368122037,267,,,https://vk.com/images/places/place.png,59.935422,30.307528,5440504,5440504,Four seasons Leon Palace,21,1516653074,"Санкт-Петербург, Россия","Санкт-Петербург, Вознесенский проспект, 1",house,30.307963,59.935029,exact,"Санкт-Петербург, Вознесенский пр.1",OK,0.000586237153373944,349577.655594407,6647234.74729851
Вознесенский проспект 1,53,,,1465206843,307,,,https://vk.com/images/places/place.png,59.93512,30.308169,15160447,15160447,Four Seasons Hotel Lion Palace St. Petersburg,21,1516741101,"Санкт-Петербург, Россия","Санкт-Петербург, Вознесенский проспект, 1",house,30.307963,59.935029,exact,"Санкт-Петербург, Вознесенский проспект 1",OK,0.000225204351640228,349577.655594407,6647234.74729851
Вознесенский проспект 1,208,,,1461838400,313,,,https://vk.com/images/places/place.png,59.93488,30.308176,14824656,14824656,Ресторан Кококо W Hotel,21,1516738190,"Санкт-Петербург, Россия","Санкт-Петербург, Вознесенский проспект, 1",house,30.307963,59.935029,exact,"Санкт-Петербург, Вознесенский проспект 1",OK,0.000259942301289265,349577.655594407,6647234.74729851
"Вознесенский проспект, 1",28,,,1449331084,308,,,https://vk.com/images/places/place.png,59.935136,30.308207,13547514,13547514,For Seasons Hotel St.Petersburg,21,1516094048,"Санкт-Петербург, Россия","Санкт-Петербург, Вознесенский проспект, 1",house,30.307963,59.935029,exact,"Санкт-Петербург, Вознесенский проспект, 1",OK,0.000266430103400039,349577.655594407,6647234.74729851
"Вознесенский просп., 2",18,,,1465072062,333,,,https://vk.com/images/places/place.png,59.935454,30.308718,15148184,15148184,бар library,21,1515173210,"Санкт-Петербург, Россия","Санкт-Петербург, Вознесенский проспект, 2",house,30.308924,59.935543,exact,"Санкт-Петербург, Вознесенский просп., 2",OK,0.000224403654156148,349633.660783428,6647289.77434584
Адмиралтейский проспект 10,24,,,1443641295,359,,,https://vk.com/images/places/place.png,59.935799,30.309166,13014144,13014144,TANDOOR  INDIAN RESTAURANT,21,1514615373,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейский проспект, 10",house,30.309122,59.93575,exact,"Санкт-Петербург, Адмиралтейский проспект 10",OK,6.58559033089568e-05,349645.657349732,6647312.36470552
Адмиралтейский проспект 10,12,,,1371718927,356,,,https://vk.com/images/places/place.png,59.935756,30.309117,5798808,5798808,"Санкт-петербург,вознесенский проспект",21,1499611740,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейский проспект, 10",house,30.309122,59.93575,exact,"Санкт-Петербург, Адмиралтейский проспект 10",OK,7.81024968484501e-06,349645.657349732,6647312.36470552
Адмиралтейская набережная,228,,,1428616449,131,,,https://vk.com/images/places/place.png,59.937974,30.304852,11527884,11527884,"Медный всадник, Санкт-петербург",21,1516305679,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейская набережная",street,30.305385,59.938135,street,"Санкт-Петербург, Адмиралтейская набережная",not exact precison,0.000556785416472605,349447.740179037,6647586.32410718
"Санкт-Петербург, Адмиралтейская наб., д. 12",158,2,1,1356370329,206,47409410,https://pp.userapi.com/c417719/v417719309/1793/yzLiPi31k4I.jpg,https://vk.com/images/places/hotel.png,59.937991,30.306283,4318164,4318164,Адмиралтейская набережная,11,1516364345,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейская набережная, 12-14",house,30.30569,59.937995,exact,"Санкт-Петербург, Санкт-Петербург, Адмиралтейская наб., д. 12",OK,0.000593013490570164,349464.140063933,6647570.04751909
Адмиралтейская набережная,29,,,1381405028,187,,,https://vk.com/images/places/place.png,59.938277,30.305656,6641387,6641387,Саннкт петербург Адмралтейская набережная,21,1507284456,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейская набережная",street,30.305385,59.938135,street,"Санкт-Петербург, Адмиралтейская набережная",not exact precison,0.000305949342215162,349447.740179037,6647586.32410718
Санкт Петербург Адмиралтейская набережная,15,,,1381404405,187,,,https://vk.com/images/places/place.png,59.938277,30.305656,6641307,6641307,Санкт петербург адмиралтейская набережная,21,1506422182,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейская набережная",street,30.305385,59.938135,street,"Санкт-Петербург, Санкт Петербург Адмиралтейская набережная",not exact precison,0.000305949342215162,349447.740179037,6647586.32410718
Адмиралтейская набережная 14,10,,,1381404798,185,,,https://vk.com/images/places/place.png,59.938395,30.305463,6641360,6641360,Алмиралтейская набережная,21,1515261660,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейская набережная, 12-14",house,30.30569,59.937995,exact,"Санкт-Петербург, Адмиралтейская набережная 14",OK,0.000459922819612544,349464.140063933,6647570.04751909
Адмиралтейская набережная,15,,,1452212532,207,,,https://vk.com/images/places/place.png,59.938402,30.305937,13808105,13808105,Bridge bar,21,1515949407,"Санкт-Петербург, Россия","Санкт-Петербург, Адмиралтейская набережная",street,30.305385,59.938135,street,"Санкт-Петербург, Адмиралтейская набережная",not exact precison,0.000613182680778814,349447.740179037,6647586.32410718
Университетская наб. 5,76,2,1,1280742078,170,,,https://vk.com/images/places/restaraunt.png,59.940853,30.302905,4311,4311,Град Петров Die Kneipe,3,1514977826,"Санкт-Петербург, Россия","Санкт-Петербург, Университетская набережная, 5",house,30.30295,59.940826,exact,"Санкт-Петербург, Университетская наб. 5",OK,5.24785670514991e-05,349323.954937469,6647891.38864081
